account_id,disp_id,client_id,account_id_acct,district_id_bank,stmt_frq,date_acct,type_disp,loan_id,date_loan,amount,duration,payments,status,date_birth,district_id_client,card_id,type_card,min1,max1,mean1,mean6,response,has_card,idade,days_between
4467,5389,5389,4467,17,weekly,1997-04-13,owner,5893,1998-08-03,86184,36,2394.0,C,1968-08-31,17,,,11288.3,48830.7,28581.105128205138,27902.324000000008,1,0,29,477
9263,11097,11405,9263,68,monthly,1996-06-04,owner,6887,1997-05-08,39576,12,3298.0,A,1964-07-29,68,,,10985.7,9850.6,31725.91194029852,42658.54074074076,1,0,32,338
9263,11098,11406,9263,68,monthly,1996-06-04,disponent,6887,1997-05-08,39576,12,3298.0,A,1970-11-15,68,,,10985.7,9850.6,31725.91194029852,42658.54074074076,1,0,26,338
2262,2739,2739,2262,13,monthly,1997-02-08,owner,5428,1998-12-02,230220,36,6395.0,C,1950-01-26,13,434.0,classic,100836.6,97422.1,64984.21506849316,61558.9128440367,1,1,48,662
3005,3629,3629,3005,42,after_tr,1997-01-11,owner,5589,1998-06-05,390000,48,8125.0,C,1947-12-13,42,,,120714.8,95979.8,51618.77105263159,16836.363636363636,1,0,50,510
4503,5433,5433,4503,50,monthly,1995-01-03,owner,5900,1996-01-01,135360,48,2820.0,C,1975-09-24,50,783.0,junior,100616.7,99646.5,64344.75492957747,68716.07878787878,1,1,20,363
8564,10255,10563,8564,68,monthly,1993-09-12,owner,6737,1995-03-11,76680,24,3195.0,A,1949-01-07,68,,,1000.0,97375.1,63861.31417910464,67310.374390244,1,0,46,545
8564,10256,10564,8564,68,monthly,1993-09-12,disponent,6737,1995-03-11,76680,24,3195.0,A,1954-03-19,68,,,1000.0,97375.1,63861.31417910464,67310.374390244,1,0,41,545
2142,2590,2590,2142,42,monthly,1997-09-01,owner,5384,1998-03-07,23328,12,1944.0,C,1964-10-19,42,,,1000.0,68151.2,41096.56842105262,1000.0,1,0,33,187
2142,2591,2591,2142,42,monthly,1997-09-01,disponent,5384,1998-03-07,23328,12,1944.0,C,1960-02-27,42,,,1000.0,68151.2,41096.56842105262,1000.0,1,0,38,187
2218,2686,2686,2218,19,monthly,1994-11-21,owner,5409,1995-11-18,182040,60,3034.0,C,1951-03-24,19,426.0,classic,100097.6,99227.1,68058.13333333332,64501.97391304348,1,1,44,362
2218,2687,2687,2218,19,monthly,1994-11-21,disponent,5409,1995-11-18,182040,60,3034.0,C,1949-08-22,19,,,100097.6,99227.1,68058.13333333332,64501.97391304348,1,0,46,362
8158,9767,10075,8158,48,weekly,1996-06-16,owner,6675,1997-11-01,238716,36,6631.0,C,1964-07-01,48,,,1000.0,96432.1,64694.36464646467,59546.79516129034,1,0,33,503
1242,1499,1499,1242,74,after_tr,1996-11-24,owner,5206,1997-09-07,128544,24,5356.0,C,1951-11-29,74,,,131453.2,95136.2,42688.558490566014,52094.31818181817,1,0,45,287
10364,12446,12754,10364,55,monthly,1993-01-17,owner,7121,1993-11-10,21924,36,609.0,A,1960-08-20,55,,,1100.0,60432.4,33582.53846153848,28192.636363636364,1,0,33,297
10364,12447,12755,10364,55,monthly,1993-01-17,disponent,7121,1993-11-10,21924,36,609.0,A,1959-11-01,55,,,1100.0,60432.4,33582.53846153848,28192.636363636364,1,0,34,297
10411,12502,12810,10411,39,after_tr,1995-11-23,owner,7130,1996-12-11,123408,24,5142.0,A,1964-10-14,39,1176.0,gold,12880.9,9578.7,29589.198275862072,46798.31764705882,1,1,32,384
1284,1554,1554,1284,55,monthly,1997-07-02,owner,5221,1998-12-05,52512,12,4376.0,C,1944-12-15,55,,,1000.0,97472.5,60657.71325301207,60960.786000000015,1,0,54,521
3804,4584,4584,3804,7,monthly,1994-04-07,owner,5750,1996-02-08,63252,12,5271.0,A,1949-06-24,7,,,13097.7,86343.2,50466.025974026,52255.83247863249,1,0,46,672
5650,6829,6829,5650,10,after_tr,1995-01-08,owner,6157,1995-07-10,98592,24,4108.0,A,1963-12-24,10,,,25018.7,900.0,48899.77894736841,900.0,1,0,31,183
10799,12968,13276,10799,76,monthly,1997-08-19,owner,7200,1998-07-11,31140,60,519.0,C,1977-01-20,76,,,15111.0,800.0,27980.6,22106.65,1,0,21,326
8169,9782,10090,8169,29,monthly,1995-11-28,owner,6677,1997-08-12,97980,60,1633.0,C,1980-03-14,29,,,11294.6,9708.6,24212.087786259537,25902.375,1,0,17,623
3679,4434,4434,3679,64,monthly,1995-08-15,owner,5725,1996-07-23,444864,48,9268.0,C,1964-03-29,64,,,12069.8,800.0,30957.6375,37377.04210526317,1,0,32,343
3679,4435,4435,3679,64,monthly,1995-08-15,disponent,5725,1996-07-23,444864,48,9268.0,C,1965-10-30,64,,,12069.8,800.0,30957.6375,37377.04210526317,1,0,30,343
4803,5801,5801,4803,26,monthly,1996-06-08,owner,5977,1997-02-25,59136,48,1232.0,C,1979-12-10,26,,,11656.1,7243.1,23779.48684210527,14319.9875,1,0,17,262
1270,1533,1533,1270,55,after_tr,1996-06-07,owner,5214,1997-07-01,74772,36,2077.0,C,1960-12-22,55,,,12002.6,500.0,24802.86615384615,27317.89696969698,1,0,36,389
426,512,512,426,1,monthly,1993-11-29,owner,5060,1994-07-19,252060,60,4201.0,D,1965-08-03,60,,,106259.6,93606.9,55445.898,21189.68,0,0,28,232
7546,9038,9346,7546,43,monthly,1994-09-03,owner,6535,1995-11-02,41952,12,3496.0,A,1972-12-10,43,,,19349.8,71527.0,42198.91052631579,39215.52830188679,1,0,22,425
3418,4132,4132,3418,42,after_tr,1996-09-02,owner,5674,1997-06-10,207264,48,4318.0,C,1962-10-15,42,,,104632.9,99979.9,59751.624000000025,42723.275,1,0,34,281
3418,4133,4133,3418,42,after_tr,1996-09-02,disponent,5674,1997-06-10,207264,48,4318.0,C,1965-03-22,42,,,104632.9,99979.9,59751.624000000025,42723.275,1,0,32,281
3916,4722,4722,3916,8,monthly,1997-09-28,owner,5774,1998-07-12,96984,36,2694.0,C,1972-01-28,8,,,10758.4,8989.0,21346.19375,28029.5,1,0,26,287
7190,8677,8677,7190,49,monthly,1993-09-06,owner,6474,1995-06-06,63360,60,1056.0,C,1955-08-14,49,,,14792.0,8792.0,29216.8982300885,29665.02592592592,1,0,39,638
7190,8678,8678,7190,49,monthly,1993-09-06,disponent,6474,1995-06-06,63360,60,1056.0,C,1962-07-12,49,,,14792.0,8792.0,29216.8982300885,29665.02592592592,1,0,32,638
7485,8965,9273,7485,39,monthly,1993-07-28,owner,6520,1994-03-16,91200,24,3800.0,A,1955-08-26,39,,,14892.9,8884.6,34637.74827586207,23685.4,1,0,38,231
7485,8966,9274,7485,39,monthly,1993-07-28,disponent,6520,1994-03-16,91200,24,3800.0,A,1958-04-05,39,,,14892.9,8884.6,34637.74827586207,23685.4,1,0,35,231
8639,10346,10654,8639,46,monthly,1997-08-22,owner,6746,1998-06-06,185640,60,3094.0,C,1962-07-16,46,,,17649.5,59523.5,29471.831250000007,29934.75,1,0,35,288
11027,13248,13556,11027,32,weekly,1996-07-26,owner,7242,1997-10-23,48096,24,2004.0,C,1958-07-19,32,,,12825.0,800.0,32796.723684210534,31733.65454545454,1,0,39,454
7795,9333,9641,7795,64,monthly,1995-01-05,owner,6585,1996-10-29,372120,60,6202.0,C,1945-01-26,64,1007.0,gold,101435.6,99857.8,64116.51976047914,63376.33587786268,1,1,51,663
7795,9334,9642,7795,64,monthly,1995-01-05,disponent,6585,1996-10-29,372120,60,6202.0,C,1937-09-03,64,,,101435.6,99857.8,64116.51976047914,63376.33587786268,1,0,59,663
10063,12068,12376,10063,4,weekly,1996-10-13,owner,7049,1997-06-24,233424,36,6484.0,C,1959-02-17,4,,,100108.5,98782.5,51949.86750000002,42661.93333333333,1,0,38,254
11042,13268,13576,11042,72,monthly,1995-01-29,owner,7243,1995-12-04,217152,36,6032.0,A,1974-07-07,72,1225.0,classic,109774.3,87872.2,48633.78039215687,55354.54375000001,1,1,21,309
339,414,414,339,46,weekly,1996-09-11,owner,5043,1997-12-25,468060,60,7801.0,C,1947-10-19,46,65.0,classic,10403.3,99681.6,58913.89126213593,66951.84516129034,1,1,50,470
339,415,415,339,46,weekly,1996-09-11,disponent,5043,1997-12-25,468060,60,7801.0,C,1945-04-01,46,,,10403.3,99681.6,58913.89126213593,66951.84516129034,1,0,52,470
4413,5318,5318,4413,74,weekly,1994-01-15,owner,5876,1995-02-08,221280,48,4610.0,C,1968-03-28,74,,,106144.8,8620.3,37417.262499999975,41961.75806451613,1,0,26,389
4413,5319,5319,4413,74,weekly,1994-01-15,disponent,5876,1995-02-08,221280,48,4610.0,C,1964-09-23,74,,,106144.8,8620.3,37417.262499999975,41961.75806451613,1,0,30,389
7907,9467,9775,7907,70,monthly,1996-07-27,owner,6612,1997-08-31,97392,12,8116.0,A,1960-06-23,70,,,10056.0,97655.2,37601.97179487182,45713.73725490198,1,0,37,400
7907,9468,9776,7907,70,monthly,1996-07-27,disponent,6612,1997-08-31,97392,12,8116.0,A,1961-03-05,70,,,10056.0,97655.2,37601.97179487182,45713.73725490198,1,0,36,400
10857,13038,13346,10857,50,monthly,1996-10-02,owner,7209,1997-11-30,385560,60,6426.0,D,1956-04-15,50,,,10509.2,700.0,30875.750943396222,40822.05,0,0,41,424
1166,1404,1404,1166,11,monthly,1993-04-21,owner,5189,1994-02-07,149040,48,3105.0,A,1968-12-20,11,,,18831.0,62441.6,38465.016279069765,34217.818181818184,1,0,25,292
9494,11378,11686,9494,21,monthly,1996-05-10,owner,6934,1997-02-09,116832,12,9736.0,A,1948-10-18,21,,,11824.0,9627.5,24993.233333333304,24606.32,1,0,48,275
9494,11379,11687,9494,21,monthly,1996-05-10,disponent,6934,1997-02-09,116832,12,9736.0,A,1945-01-23,21,,,11824.0,9627.5,24993.233333333304,24606.32,1,0,52,275
5263,6359,6359,5263,64,monthly,1995-07-14,owner,6073,1996-11-12,276300,60,4605.0,C,1976-07-06,64,,,13504.3,9100.0,25720.637209302324,24206.78867924528,1,0,20,487
5477,6610,6610,5477,57,monthly,1995-12-17,owner,6118,1997-10-04,349392,48,7279.0,C,1954-06-03,57,847.0,classic,100340.9,98289.6,57866.18358208957,56748.891000000025,1,1,43,657
5944,7186,7186,5944,27,monthly,1997-06-06,owner,6215,1998-06-18,78720,48,1640.0,C,1944-06-01,27,880.0,classic,1000.0,62769.7,45555.00156250001,44135.71111111112,1,1,54,377
915,1102,1102,915,72,monthly,1995-01-18,owner,5145,1995-09-16,309552,48,6449.0,C,1935-01-29,72,,,121713.2,98117.6,55799.863333333305,37004.18333333333,1,0,60,241
3637,4386,4386,3637,53,monthly,1995-10-28,owner,5718,1997-09-01,14028,12,1169.0,A,1945-12-27,53,,,16376.0,75383.2,51467.68389261746,49353.19272727274,1,0,51,674
5481,6616,6616,5481,52,monthly,1993-08-16,owner,6120,1994-09-11,209184,48,4358.0,A,1953-06-18,1,,,1000.0,93694.6,47682.19836065578,46254.683870967776,1,0,41,391
6922,8356,8356,6922,3,weekly,1997-05-12,owner,6402,1998-12-06,139488,24,5812.0,C,1969-09-04,3,,,10165.5,9954.8,45629.07373737373,42800.97,1,0,29,573
2343,2831,2831,2343,68,monthly,1994-12-09,owner,5449,1995-11-04,99336,24,4139.0,A,1980-07-09,68,,,11544.0,46568.0,26369.976086956514,28588.321428571428,1,0,15,330
9790,11742,12050,9790,52,monthly,1995-11-09,owner,6992,1996-07-27,133968,48,2791.0,C,1943-05-30,52,1134.0,classic,101718.0,92508.0,47673.0042253521,46744.23913043479,1,1,53,261
9790,11743,12051,9790,52,monthly,1995-11-09,disponent,6992,1996-07-27,133968,48,2791.0,C,1936-09-30,52,,,101718.0,92508.0,47673.0042253521,46744.23913043479,1,0,59,261
1083,1300,1300,1083,45,monthly,1996-12-06,owner,5172,1998-04-16,50976,36,1416.0,C,1979-10-27,45,,,12229.1,48735.9,28603.96347826088,32231.757971014504,1,0,18,496
11096,13332,13640,11096,28,monthly,1996-12-10,owner,7255,1997-06-09,213300,60,3555.0,C,1955-06-09,28,,,25045.0,800.0,38927.8625,800.0,1,0,42,181
1819,2205,2205,1819,55,weekly,1996-10-21,owner,5320,1998-01-11,143676,36,3991.0,C,1952-12-12,55,,,10621.6,9973.8,29773.356923076924,39254.94642857143,1,0,45,447
3562,4299,4299,3562,50,monthly,1996-07-19,owner,5699,1998-05-24,174960,24,7290.0,C,1977-09-15,50,,,1000.0,94953.3,57929.62518518518,60583.678217821776,1,0,20,674
3754,4529,4529,3754,37,weekly,1996-02-19,owner,5741,1996-11-03,68544,24,2856.0,A,1976-09-16,37,,,21009.6,94207.7,46732.68222222229,33641.00000000001,1,0,20,258
3754,4530,4530,3754,37,weekly,1996-02-19,disponent,5741,1996-11-03,68544,24,2856.0,A,1984-09-18,37,,,21009.6,94207.7,46732.68222222229,33641.00000000001,1,0,12,258
2486,3001,3001,2486,1,monthly,1993-02-27,owner,5479,1994-01-10,24516,12,2043.0,A,1958-10-07,1,,,102999.5,99439.0,53506.27777777777,53899.99642857142,1,0,35,317
6148,7422,7422,6148,74,monthly,1993-12-27,owner,6253,1994-11-04,59760,24,2490.0,A,1958-11-26,74,890.0,classic,14421.1,69643.1,40007.32291666669,37567.72307692307,1,1,35,312
6148,7423,7423,6148,74,monthly,1993-12-27,disponent,6253,1994-11-04,59760,24,2490.0,A,1964-09-08,74,,,14421.1,69643.1,40007.32291666669,37567.72307692307,1,0,30,312
6686,8074,8074,6686,61,monthly,1996-02-10,owner,6353,1997-12-25,116496,24,4854.0,C,1958-10-07,61,,,10490.7,84726.8,41361.61150442478,40732.425,1,0,39,684
10005,12000,12308,10005,64,monthly,1997-11-29,owner,7035,1998-07-29,210744,36,5854.0,C,1978-11-29,64,,,200.0,87392.9,53317.64545454545,42656.28333333333,1,0,19,242
4423,5333,5333,4423,39,monthly,1995-04-26,owner,5880,1995-10-31,73836,36,2051.0,A,1967-05-29,39,780.0,classic,101907.8,900.0,54573.18125,11692.0,1,1,28,188
6699,8089,8089,6699,35,monthly,1996-06-08,owner,6355,1997-09-24,127200,48,2650.0,C,1965-04-06,35,,,13057.1,52868.8,28285.153409090908,29024.835416666665,1,0,32,473
5358,6469,6469,5358,4,monthly,1995-05-18,owner,6095,1997-01-24,68340,60,1139.0,C,1953-03-16,4,,,16416.5,71564.8,41460.38148148148,43093.46621621621,1,0,43,617
8327,9974,10282,8327,1,weekly,1995-08-08,owner,6698,1996-03-10,247728,48,5161.0,C,1979-06-19,1,1043.0,junior,101096.1,94927.1,61488.5128205128,36212.780000000006,1,1,16,215
9513,11405,11713,9513,59,monthly,1996-05-12,owner,6942,1997-07-16,18324,12,1527.0,A,1951-04-11,59,,,11342.8,700.0,31388.375,37539.8,1,0,46,430
9513,11406,11714,9513,59,monthly,1996-05-12,disponent,6942,1997-07-16,18324,12,1527.0,A,1945-07-04,59,,,11342.8,700.0,31388.375,37539.8,1,0,52,430
5126,6185,6185,5126,58,monthly,1995-04-03,owner,6043,1996-01-11,20352,48,424.0,C,1948-03-05,58,,,17890.3,8790.4,32354.15250000001,24969.018181818188,1,0,47,283
5126,6186,6186,5126,58,monthly,1995-04-03,disponent,6043,1996-01-11,20352,48,424.0,C,1952-05-27,58,,,17890.3,8790.4,32354.15250000001,24969.018181818188,1,0,43,283
2227,2698,2698,2227,31,weekly,1994-05-22,owner,5413,1995-12-12,92976,24,3874.0,A,1970-10-07,31,428.0,classic,103423.2,94868.6,51192.72115384613,40329.27118644069,1,1,25,569
2227,2699,2699,2227,31,weekly,1994-05-22,disponent,5413,1995-12-12,92976,24,3874.0,A,1977-02-23,31,,,103423.2,94868.6,51192.72115384613,40329.27118644069,1,0,18,569
6715,8105,8105,6715,48,weekly,1993-09-15,owner,6358,1995-01-14,137880,60,2298.0,D,1963-03-12,72,,,10717.7,9911.7,24412.413924050637,26305.265306122456,0,0,31,486
6505,7855,7855,6505,7,monthly,1997-09-13,owner,6321,1998-10-08,38496,12,3208.0,C,1964-01-30,7,923.0,classic,16196.8,85752.5,35531.60333333334,22282.233333333334,1,1,34,390
7721,9247,9555,7721,13,monthly,1997-07-03,owner,6569,1998-05-28,45456,12,3788.0,C,1947-05-15,13,1001.0,classic,1000.0,80996.4,38601.7294117647,44512.63333333333,1,1,51,329
4079,4916,4916,4079,52,monthly,1993-11-03,owner,5804,1995-04-05,158976,48,3312.0,C,1939-01-09,52,,,101944.4,94209.5,51439.47181208059,54573.67934782617,1,0,56,518
8039,9622,9930,8039,9,monthly,1995-12-17,owner,6644,1996-10-20,93600,24,3900.0,A,1972-06-23,9,1024.0,classic,18309.5,96108.3,42411.8489361702,45864.39230769231,1,1,24,308
10738,12893,13201,10738,45,weekly,1993-04-17,owner,7192,1994-12-21,115992,36,3222.0,A,1937-05-17,31,1203.0,classic,10230.5,8484.3,23949.313793103447,25353.62650602409,1,1,57,613
11054,13282,13590,11054,59,weekly,1996-02-01,owner,7246,1996-08-20,148920,60,2482.0,C,1977-08-03,59,,,10145.2,63289.9,35079.50416666666,7846.0,1,0,19,201
3942,4754,4754,3942,27,weekly,1996-05-10,owner,5779,1997-10-14,107352,36,2982.0,C,1939-12-28,27,,,113474.8,84084.8,49673.96,41487.01250000001,1,0,57,522
8038,9621,9929,8038,47,monthly,1996-08-17,owner,6643,1998-01-18,35856,24,1494.0,C,1967-07-19,47,1023.0,classic,22616.0,81244.2,54647.84044943819,49957.06181818181,1,1,30,519
10789,12953,13261,10789,75,monthly,1996-09-18,owner,7199,1997-12-09,45768,12,3814.0,A,1944-08-01,75,,,102480.5,99356.5,58755.43985507253,62053.43258426976,1,0,53,447
10789,12954,13262,10789,75,monthly,1996-09-18,disponent,7199,1997-12-09,45768,12,3814.0,A,1938-02-09,75,,,102480.5,99356.5,58755.43985507253,62053.43258426976,1,0,59,447
1480,1793,1793,1480,41,weekly,1996-07-03,owner,5260,1998-01-19,123300,36,3425.0,C,1945-03-17,41,280.0,classic,101135.5,96015.4,54084.737179487165,51628.73913043476,1,1,52,565
1776,2153,2153,1776,36,monthly,1997-07-27,owner,5313,1998-05-27,43200,24,1800.0,C,1949-05-16,36,,,14069.0,62263.4,35941.27708333336,28984.15,1,0,49,304
3166,3829,3829,3166,71,monthly,1993-08-10,owner,5624,1995-01-03,177744,48,3703.0,D,1972-03-13,59,600.0,classic,-2402.8,9779.2,27898.81333333333,27456.04153846153,0,1,22,511
9631,11547,11855,9631,11,monthly,1996-06-25,owner,6956,1997-11-09,59448,24,2477.0,C,1957-12-01,11,,,10102.3,9312.6,29638.75287356322,33079.75357142857,1,0,39,502
10942,13143,13451,10942,44,weekly,1994-06-05,owner,7227,1995-10-02,314520,60,5242.0,C,1955-11-18,44,,,100861.4,99838.6,63249.721311475405,59428.8647887324,1,0,39,484
378,458,458,378,68,monthly,1996-07-22,owner,5051,1997-10-11,230400,60,3840.0,C,1961-07-24,68,,,100291.4,99158.4,80306.43459119501,82994.54953271033,1,0,36,446
5180,6255,6255,5180,54,monthly,1997-02-24,owner,6054,1998-07-16,58764,12,4897.0,C,1946-01-01,54,829.0,classic,13928.7,700.0,26929.43846153846,24802.483333333326,1,1,52,507
5180,6256,6256,5180,54,monthly,1997-02-24,disponent,6054,1998-07-16,58764,12,4897.0,C,1941-05-21,54,,,13928.7,700.0,26929.43846153846,24802.483333333326,1,0,57,507
5270,6367,6367,5270,44,monthly,1993-01-13,owner,6077,1993-11-22,79608,24,3317.0,A,1970-04-28,44,,,100842.8,99164.6,67552.00416666662,64405.8625,1,0,23,313
6265,7567,7567,6265,5,monthly,1996-11-01,owner,6278,1997-06-10,87360,24,3640.0,C,1937-03-15,5,896.0,classic,101972.6,99614.5,72162.19137931036,40804.75,1,1,60,221
9153,10958,11266,9153,9,monthly,1996-12-12,owner,6855,1998-03-01,52236,36,1451.0,C,1938-09-25,9,,,12563.0,8163.0,33128.98876404496,29321.947916666668,1,0,59,444
9153,10959,11267,9153,9,monthly,1996-12-12,disponent,6855,1998-03-01,52236,36,1451.0,C,1936-08-26,9,,,12563.0,8163.0,33128.98876404496,29321.947916666668,1,0,61,444
2,2,2,2,1,monthly,1993-02-26,owner,4959,1994-01-05,80952,24,3373.0,A,1945-02-04,1,,,10508.0,67529.6,32963.489130434755,36405.65384615384,1,0,48,313
2,3,3,2,1,monthly,1993-02-26,disponent,4959,1994-01-05,80952,24,3373.0,A,1940-10-09,1,,,10508.0,67529.6,32963.489130434755,36405.65384615384,1,0,53,313
2153,2606,2606,2153,31,weekly,1996-01-07,owner,5388,1996-11-28,61560,12,5130.0,A,1943-01-04,31,414.0,classic,10388.1,9900.3,34642.88571428571,45749.87500000001,1,1,53,326
5269,6366,6366,5269,49,monthly,1996-07-04,owner,6076,1997-02-02,117420,60,1957.0,C,1966-02-21,49,,,21029.0,68584.8,46102.8074074074,16379.25,1,0,30,213
8566,10258,10566,8566,74,monthly,1993-10-08,owner,6738,1994-09-29,230220,36,6395.0,B,1942-11-09,74,,,-2651.8,98577.0,29048.073684210547,40578.26170212765,0,0,51,356
1928,2342,2342,1928,70,monthly,1997-03-02,owner,5346,1998-12-06,55632,24,2318.0,C,1948-12-18,70,,,11429.8,9585.0,29200.63302752293,25968.256790123447,1,0,50,644
3448,4169,4169,3448,58,weekly,1996-06-06,owner,5681,1997-10-20,68664,24,2861.0,C,1980-02-19,58,,,12246.0,72649.2,37956.38059701496,35721.78000000003,1,0,17,501
3448,4170,4170,3448,58,weekly,1996-06-06,disponent,5681,1997-10-20,68664,24,2861.0,C,1983-08-27,58,,,12246.0,72649.2,37956.38059701496,35721.78000000003,1,0,14,501
4052,4882,4882,4052,36,weekly,1997-01-25,owner,5799,1997-12-28,106128,36,2948.0,C,1978-12-21,36,,,17869.4,900.0,34025.085106382976,32023.61,1,0,19,337
8127,9732,10040,8127,37,monthly,1994-10-13,owner,6667,1996-07-15,155880,24,6495.0,A,1968-10-30,37,1035.0,classic,1000.0,97023.7,63365.58686131375,65019.70510204068,1,1,27,641
8127,9733,10041,8127,37,monthly,1994-10-13,disponent,6667,1996-07-15,155880,24,6495.0,A,1968-04-17,37,,,1000.0,97023.7,63365.58686131375,65019.70510204068,1,0,28,641
9433,11301,11609,9433,59,monthly,1997-08-14,owner,6923,1998-10-05,44640,24,1860.0,C,1957-02-11,59,,,10042.1,65444.3,41787.46935483871,42415.216666666674,1,0,41,417
1876,2277,2277,1876,1,monthly,1997-09-20,owner,5334,1998-09-10,209040,24,8710.0,C,1979-03-25,1,357.0,junior,18894.0,900.0,45034.3813559322,47558.96666666666,1,1,19,355
5164,6235,6235,5164,5,monthly,1997-05-13,owner,6052,1998-03-23,22356,36,621.0,C,1940-04-04,5,,,14609.1,6709.1,25976.85625,25149.95333333333,1,0,58,314
226,272,272,226,70,monthly,1997-02-23,owner,5015,1998-07-12,109344,12,9112.0,C,1944-10-25,70,45.0,classic,1000.0,80433.2,47389.3448275862,46304.97454545454,1,1,53,504
4268,5143,5143,4268,77,monthly,1997-02-20,owner,5841,1998-11-04,41988,12,3499.0,C,1973-03-09,77,,,10169.0,57714.5,36321.8300813008,33649.30888888885,1,0,25,622
4268,5144,5144,4268,77,monthly,1997-02-20,disponent,5841,1998-11-04,41988,12,3499.0,C,1966-06-07,77,,,10169.0,57714.5,36321.8300813008,33649.30888888885,1,0,32,622
817,981,981,817,5,monthly,1994-03-18,owner,5132,1995-02-17,538500,60,8975.0,C,1960-06-28,5,,,14837.0,69775.9,34880.344,39689.87647058823,1,0,34,336
10148,12177,12485,10148,34,monthly,1997-01-13,owner,7072,1998-01-27,22104,12,1842.0,C,1965-04-10,34,,,14208.0,700.0,44246.79538461538,40358.7923076923,1,0,32,379
1498,1816,1816,1498,62,weekly,1997-02-07,owner,5265,1998-10-07,165780,60,2763.0,C,1951-07-24,62,,,100182.4,99983.3,44469.7831775701,35154.86666666667,1,0,47,607
2055,2494,2494,2055,37,monthly,1997-04-17,owner,5365,1998-07-19,271260,60,4521.0,C,1971-01-06,37,,,10155.7,9669.8,15154.019402985075,17877.5380952381,1,0,27,458
3403,4114,4114,3403,63,monthly,1997-05-20,owner,5669,1998-06-27,71820,36,1995.0,C,1964-02-09,63,,,118378.2,90478.2,54458.92837837839,56620.79210526317,1,0,34,403
6472,7814,7814,6472,61,monthly,1994-02-08,owner,6315,1995-02-06,43164,12,3597.0,A,1976-01-06,61,,,102125.4,98425.4,72301.79122807013,62469.73846153845,1,0,19,363
6473,7815,7815,6473,12,monthly,1993-01-26,owner,6316,1994-05-26,76908,12,6409.0,B,1946-01-19,4,,,100385.7,93467.5,54461.20833333337,54183.94210526319,0,0,48,485
8381,10047,10355,8381,14,monthly,1996-09-17,owner,6705,1997-07-25,333648,48,6951.0,D,1976-07-10,14,,,101959.4,96558.5,59505.460919540245,63250.23333333335,0,0,21,311
10297,12354,12662,10297,14,monthly,1996-01-19,owner,7101,1996-11-18,421008,48,8771.0,C,1953-06-01,14,1169.0,classic,21042.4,72330.4,37451.89534883719,35241.100000000006,1,1,43,304
2456,2966,2966,2456,65,monthly,1995-09-09,owner,5470,1996-04-15,200976,48,4187.0,C,1955-02-20,65,,,20757.0,83553.5,49849.42413793104,26200.42,1,0,41,219
5952,7195,7195,5952,50,monthly,1993-09-07,owner,6216,1994-09-30,141240,24,5885.0,A,1962-09-11,50,882.0,classic,1000.0,99596.1,58803.69565217386,60144.77674418602,1,1,32,388
7990,9564,9872,7990,9,monthly,1996-08-30,owner,6632,1998-04-23,144960,48,3020.0,C,1967-03-17,9,,,103260.8,99265.5,65718.53,67656.27128712872,1,0,31,601
2361,2853,2853,2361,28,monthly,1994-02-25,owner,5453,1995-04-01,156672,36,4352.0,A,1956-04-25,28,,,11418.8,7420.0,23191.42173913046,25492.40000000001,1,0,38,400
330,403,403,330,42,monthly,1996-11-24,owner,5042,1998-07-12,331584,48,6908.0,C,1973-05-26,42,,,13350.5,73943.0,41923.644210526334,40909.775000000016,1,0,25,595
330,404,404,330,42,monthly,1996-11-24,disponent,5042,1998-07-12,331584,48,6908.0,C,1967-04-20,42,,,13350.5,73943.0,41923.644210526334,40909.775000000016,1,0,31,595
4794,5788,5788,4794,72,monthly,1996-12-18,owner,5976,1997-12-27,465504,48,9698.0,D,1962-05-04,72,,,1100.0,7287.6,26938.81710526316,29154.462500000005,0,0,35,374
6706,8096,8096,6706,38,monthly,1996-12-28,owner,6357,1998-07-12,64860,60,1081.0,C,1979-11-02,38,,,13605.0,67060.0,44741.618699187,45677.688095238096,1,0,18,561
8523,10209,10517,8523,54,monthly,1996-11-25,owner,6730,1998-02-15,93036,12,7753.0,C,1980-09-12,54,,,103554.4,99674.8,55539.23736263738,53745.77000000002,1,0,17,447
6397,7723,7723,6397,48,monthly,1995-03-15,owner,6302,1996-09-16,181020,60,3017.0,C,1966-06-14,48,,,18600.0,60475.3,33956.00804597698,33741.62931034479,1,0,30,551
6397,7724,7724,6397,48,monthly,1995-03-15,disponent,6302,1996-09-16,181020,60,3017.0,C,1968-02-23,48,,,18600.0,60475.3,33956.00804597698,33741.62931034479,1,0,28,551
1389,1681,1681,1389,34,monthly,1997-08-05,owner,5241,1998-09-02,125472,24,5228.0,C,1940-11-25,34,,,103734.2,99954.2,50411.76451612904,51683.29423076923,1,0,57,393
6353,7672,7672,6353,26,monthly,1993-11-26,owner,6294,1995-02-12,79920,60,1332.0,C,1953-04-05,26,904.0,classic,20329.0,74199.5,44203.29285714286,42246.09777777776,1,1,41,443
9353,11208,11516,9353,59,monthly,1995-11-03,owner,6908,1997-06-08,188616,24,7859.0,C,1938-11-09,59,,,100252.5,90278.0,43512.28070175439,26361.32307692309,1,0,58,583
9353,11209,11517,9353,59,monthly,1995-11-03,disponent,6908,1997-06-08,188616,24,7859.0,C,1940-05-21,59,,,100252.5,90278.0,43512.28070175439,26361.32307692309,1,0,57,583
